ID;Grupo Funcional;Función química ;Nombre_Sustrato;Formula_Sustrato;PM_Sustrato;PE_Sustrato °C;Incertidumbre PE;Densidad_Sustrato  g/cm³;Incertidumbre densidad;pKa_Sustrato;Incertidumbre Pka;LD50_Sustrato mg /kg;Nombre_Reactivo 1;Fórmula Molecular 1;Nombre_Reactivo 2;Fórmula Molecular 2;Nombre_Reactivo 3;Fórmula Molecular 3;Nombre_Catalizador 1;Catalizador 1;Nombre_Catalizador 2;Catalizador 2;Nombre_Catalizador 3;Catalizador 3;Nombre_Catalizador 4;Catalizador 4;Nombre_Solvente 1;Formula Solvente 1;Nombre_Solvente 2;Formula Solvente 2;Nombre_Solvente 3;Formula Solvente 3;Temperatura;Nombre_Medio;Medio;Nombre_Producto;Formula_Producto;PM_Producto;PE_Producto;Incertidumbre PE;Densidad_Producto;Incertidumbre densidad;pKa_Producto;Incertidumbre Pka;LD50_Producto Mamifero mg /kg;Tipo_Reaccion;Nombre_Reaccion;
HAC26;Haluros de acilo;–COX;Bromuro de propionilo;C3H5BrO;136.97;105.00;0.00;1.55;0.06;7.00;0.00;0.00;Hidroxilamina;NH2OH;0.00;0.00;0.00;0.00;Base;Base;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico;Básico;Ácido propionohidroxámico;C3H7NO2;89.09;0.00;0.00;1.09;0.06;9.31;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de ácidos hidroxámicos;
HAC27;Haluros de acilo;–COX;bromuro de isobutirilo;C4H7BrO;151.00;117.00;8.00;1.44;0.06;7.00;0.00;0.00;Hidroxilamina;NH2OH;0.00;0.00;0.00;0.00;Base;Base;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico;Básico;Ácido isobutirohidroxámico;C4H9NO2;103.12;0.00;0.00;1.05;0.06;9.73;0.40;0.00;Sustitución Nucleofílica Acílica;Formación de ácidos hidroxámicos;
HAC31;Haluros de acilo;–COX;Cloruro de acetilo;C2H3ClO;78.50;52.00;0.00;1.11;0.00;19.30;0.00;0.00;Hidruro de diisobutilaluminio;i-Bu2AlH (DIBAL-H);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Baja temperatura (-78°C);Anhidro;Acetaldehído;C2H4O;44.05;21.00;0.00;0.79;0.00;13.57;0.00;0.00;Reducción;Reducción selectiva a aldehídos;
HAC32;Haluros de acilo;–COX;Cloruro de propionilo;C3H5ClO;92.52;77.50;0.00;1.07;0.00;7.00;0.00;0.00;Hidruro de diisobutilaluminio;i-Bu2AlH (DIBAL-H);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Baja temperatura (-78°C);Anhidro;Propionaldehído;C3H6O;58.08;49.00;0.00;0.87;0.00;7.00;0.00;1400.00;Reducción;Reducción selectiva a aldehídos;
HAC33;Haluros de acilo;–COX;Cloruro de isobutirilo;C4H7ClO;106.55;85.00;0.00;1.11;0.00;7.00;0.00;0.00;Hidruro de diisobutilaluminio;i-Bu2AlH (DIBAL-H);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Baja temperatura (-78°C);Anhidro;Isobutiraldehído;C4H8O;72.11;64.00;0.00;0.79;0.00;15.49;0.00;0.00;Reducción;Reducción selectiva a aldehídos;
HAC34;Haluros de acilo;–COX;Cloruro de 2- metilbutanoilo;C5H9ClO;120.58;32.00;0.00;1.00;0.00;7.00;0.00;0.00;Hidruro de diisobutilaluminio;i-Bu2AlH (DIBAL-H);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Baja temperatura (-78°C);Anhidro;2-metilbutanal;C5H10O;86.13;91.00;0.00;0.80;0.00;7.00;0.00;0.00;Reducción;Reducción selectiva a aldehídos;
HAC35;Haluros de acilo;–COX;Bromuro de acetilo;C2H3BrO;122.95;76.00;0.00;1.52;0.00;8.00;0.00;0.00;Hidruro de litio y aluminio;LiAlH4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico ;C4H10O;0.00;0.00;0.00;0.00;0.00;Anhidro / Hidrólisis ácida final;Básico (luego ácido);Etanol;C2H6O;46.07;78.50;0.00;0.79;0.00;15.90;0.00;0.00;Reducción;Reducción a alcoholes primarios;
HAC36;Haluros de acilo;–COX;Bromuro de propionilo;C3H5BrO;136.97;105.00;0.00;1.55;0.06;7.00;0.00;0.00;Hidruro de litio y aluminio;LiAlH4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico ;C4H10O;0.00;0.00;0.00;0.00;0.00;Anhidro / Hidrólisis ácida final;Básico (luego ácido);1-Propanol;C3H8O;60.10;97.20;0.00;0.81;0.00;16.10;0.00;0.00;Reducción;Reducción a alcoholes primarios;
HAC37;Haluros de acilo;–COX;bromuro de isobutirilo;C4H7BrO;151.00;117.00;8.00;1.44;0.06;7.00;0.00;0.00;Hidruro de litio y aluminio;LiAlH4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico ;C4H10O;0.00;0.00;0.00;0.00;0.00;Anhidro / Hidrólisis ácida final;Básico (luego ácido);Isobutanol;C4H10O;74.12;108.00;0.00;0.80;0.00;16.10;0.00;0.00;Reducción;Reducción a alcoholes primarios;
HAC11;Haluros de acilo;–COX;Cloruro de acetilo;C2H3ClO;78.50;52.00;0.00;1.11;0.00;19.30;0.00;0.00;Metanol / DIPEA;CH3OH  ;DIPEA;C8H19N;0.00;0.00;DIPEA (Base de Hünig);C8H19N;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;Acetato de metilo;C3H6O2;74.08;56.80;0.00;0.93;0.00;4.80;0.00;214.00;Sustitución Nucleofílica Acílica;Alcohólisis (Formación de ésteres);
HAC12;Haluros de acilo;–COX;Cloruro de propionilo;C3H5ClO;92.52;77.50;0.00;1.07;0.00;7.00;0.00;0.00;Metanol / DIPEA;CH3OH  ;DIPEA;C8H19N;0.00;0.00;DIPEA (Base de Hünig);C8H19N;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;Propionato de metilo;C4H8O2;88.11;79.80;0.00;0.92;0.00;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Alcohólisis (Formación de ésteres);
HAC13;Haluros de acilo;–COX;Cloruro de isobutirilo;C4H7ClO;106.55;85.00;0.00;1.11;0.00;7.00;0.00;0.00;Metanol / DIPEA;CH3OH  ;DIPEA;C8H19N;0.00;0.00;DIPEA (Base de Hünig);C8H19N;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;Isobutirato de metilo;C5H10O2;102.13;91.90;0.00;0.88;0.00;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Alcohólisis (Formación de ésteres);
HAC14;Haluros de acilo;–COX;Cloruro de 2- metilbutanoilo;C5H9ClO;120.58;32.00;0.00;1.00;0.00;7.00;0.00;0.00;Metanol / DIPEA;CH3OH  ;DIPEA;C8H19N;0.00;0.00;DIPEA (Base de Hünig);C8H19N;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;2-metilbutanoato de metilo;C6H12O2;116.16;115.60;0.00;0.89;0.00;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Alcohólisis (Formación de ésteres);
HAC28;Haluros de acilo;–COX;Yoduro de acetilo;C2H3IO​​​​;169.95;108.00;0.00;2.19;0.06;7.00;0.00;0.00;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Tolueno;C7H8;0.00;0.00;0.00;0.00;0.00;Medio orgánico aromático aprotótico neutro;Neutro;2. 3- butano diona (8CI. 9CI. ACI);C4H6O2;86.09;88.00;0.00;0.99;0.00;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Acoplamiento de haluros de acilo a 1.2-dicetonas;
HAC29;Haluros de acilo;–COX;Yoduro de propionilo;C3H5IO​​​​;183.98;75.00;0.00;1.96;0.06;7.00;0.00;0.00;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Medio puro anhidro;Neutro;1- pentanol. 5- yodo- . 1- propanoato (ACI);C8H15IO2;270.11;255.25;23.00;1.48;0.06;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Alcoholismo de haluros de acilo y análogos;
HAC30;Haluros de acilo;–COX;Yoduro de isobutirilo;C4H7IO​​​​;198.00;43.50;0.00;1.79;0.06;7.00;0.00;0.00;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"	
metanol";CH4O;Diclorometano;CH2Cl2;0.00;0.00;0.00;Medio orgánico alcohólico con solvolisis ácida in situ;Acido;amida de propano .norte- (4- hidroxifenil ) - 2- metil- (9CI. ACI);C10H13NO2;179.22;386.48;25.00;1.16;0.06;10.11;0.26;0.00;Sustitución Nucleofílica Acílica;Acilación de nucleófilos de nitrógeno mediante haluros de acilo/tioacilo/carbamoilo y análogos.;
HAC58;Haluros de acilo;–COX;Yoduro de acetilo;C2H3IO​​​​;169.95;108.00;0.00;2.19;0.06;7.00;0.00;0.00;Trietilamina;Et3N;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;C4H10O;0.00;0.00;0.00;0.00;0.00;Anhidro;Básico (No nucleofílico);Etenona (Cetena);C2H2O;42.04;-56.00;0.00;0.71;0.06;7.00;0.00;0.00;Eliminación;Síntesis de cetenas;
HAC59;Haluros de acilo;–COX;Yoduro de propionilo;C3H5IO​​​​;183.98;75.00;0.00;1.96;0.06;7.00;0.00;0.00;Trietilamina;Et3N;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;C4H10O;0.00;0.00;0.00;0.00;0.00;Anhidro;Básico (No nucleofílico);Metilcetena;C3H4O;56.06;-56.00;0.00;0.76;0.06;7.00;0.00;0.00;Eliminación;Síntesis de cetenas;
HAC60;Haluros de acilo;–COX;Yoduro de isobutirilo;C4H7IO​​​​;198.00;43.50;0.00;1.79;0.06;7.00;0.00;0.00;Trietilamina;Et3N;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;C4H10O;0.00;0.00;0.00;0.00;0.00;Anhidro;Básico (No nucleofílico);Dimetilcetena;C4H6O;70.09;34.00;0.00;0.78;0.06;7.00;0.00;0.00;Eliminación;Síntesis de cetenas;
NIT01;Nitrilos;–C≡N;Etanonitrilo;C2H3N;41.05;81.60;0.00;0.79;0.00;32.00;0.00;0.00;Hidrólisis Ácida;H2SO4 / H2O;0.00;0.00;0.00;0.00;Ion Hidronio;H+;0.00;0.00;0.00;0.00;0.00;0.00;Agua;H2O;0.00;0.00;0.00;0.00;0.00;Ácido Fuerte;Calor / Reflujo;Ácido etanooico;C2H4O2;60.05;117.90;0.00;1.04;0.00;4.76;0.00;0.00;Adicion Electrofilica;Hidrólisis Ácida;
NIT02;Nitrilos;–C≡N;Propanonitrilo;C3H5N;55.08;97.20;0.00;0.78;0.00;32.50;0.00;0.00;Hidrólisis Ácida;H2SO4 / H2O;0.00;0.00;0.00;0.00;Ion Hidronio;H+;0.00;0.00;0.00;0.00;0.00;0.00;Agua;H2O;0.00;0.00;0.00;0.00;0.00;Ácido Fuerte;Calor / Reflujo;Ácido propanooico;C3H6O2;74.08;141.10;0.00;0.99;0.00;4.86;0.00;1640.00;Adicion Electrofilica;Hidrólisis Ácida;
NIT03;Nitrilos;–C≡N;Butanonitrilo;C4H7N;69.11;117.50;0.00;0.81;0.00;7.00;0.00;0.00;Hidrólisis Ácida;H2SO4 / H2O;0.00;0.00;0.00;0.00;Ion Hidronio;H+;0.00;0.00;0.00;0.00;0.00;0.00;Agua;H2O;0.00;0.00;0.00;0.00;0.00;Ácido Fuerte;Calor / Reflujo;Ácido butanooico;C4H8O2;88.11;165.50;0.00;0.96;0.00;4.83;0.00;0.00;Adicion Electrofilica;Hidrólisis Ácida;
NIT04;Nitrilos;–C≡N;Pentanonitrilo;C5H9N;83.13;139.00;0.00;0.78;0.00;7.00;0.00;0.00;Hidrólisis Ácida;H2SO4 / H2O;0.00;0.00;0.00;0.00;Ion Hidronio;H+;0.00;0.00;0.00;0.00;0.00;0.00;Agua;H2O;0.00;0.00;0.00;0.00;0.00;Ácido Fuerte;Calor / Reflujo;Ácido pentanooico;C5H10O2;102.13;186.50;0.00;0.94;0.00;4.83;0.00;0.00;Adicion Electrofilica;Hidrólisis Ácida;
NIT05;Nitrilos;–C≡N;Hexanonitrilo;C6H11N;97.16;163.00;0.00;0.80;0.00;7.00;0.00;0.00;Hidrólisis Ácida;H2SO4 / H2O;0.00;0.00;0.00;0.00;Ion Hidronio;H+;0.00;0.00;0.00;0.00;0.00;0.00;Agua;H2O;0.00;0.00;0.00;0.00;0.00;Ácido Fuerte;Calor / Reflujo;Ácido hexanooico;C6H12O2;116.16;205.80;0.00;0.93;0.00;4.85;0.00;0.00;Adicion Electrofilica;Hidrólisis Ácida;
NIT06;Nitrilos;–C≡N;Heptanonitrilo;C7H13N;111.19;180.00;0.00;0.81;0.06;7.00;0.00;0.00;Hidrólisis Ácida;H2SO4 / H2O;0.00;0.00;0.00;0.00;Ion Hidronio;H+;0.00;0.00;0.00;0.00;0.00;0.00;Agua;H2O;0.00;0.00;0.00;0.00;0.00;Ácido Fuerte;Calor / Reflujo;Ácido heptanooico;C7H14O2;130.19;222.20;0.00;0.92;0.00;4.89;0.00;0.00;Adicion Electrofilica;Hidrólisis Ácida;
NIT07;Nitrilos;–C≡N;Octanonitrilo;C8H15N;125.21;205.00;0.00;0.82;0.00;7.00;0.00;0.00;Hidrólisis Ácida;H2SO4 / H2O;0.00;0.00;0.00;0.00;Ion Hidronio;H+;0.00;0.00;0.00;0.00;0.00;0.00;Agua;H2O;0.00;0.00;0.00;0.00;0.00;Ácido Fuerte;Calor / Reflujo;Ácido octanooico;C8H16O2;144.21;239.70;0.00;0.91;0.00;4.89;0.00;0.00;Adicion Electrofilica;Hidrólisis Ácida;
NIT08;Nitrilos;–C≡N;2-Metilpropanonitrilo;C4H7N;69.11;103.90;0.00;0.77;0.00;19.20;0.00;0.00;Hidrólisis Ácida;H2SO4 / H2O;0.00;0.00;0.00;0.00;Ion Hidronio;H+;0.00;0.00;0.00;0.00;0.00;0.00;Agua;H2O;0.00;0.00;0.00;0.00;0.00;Ácido Fuerte;Calor / Reflujo;Ácido 2-metilpropanooico;C4H8O2;88.11;153.50;0.00;0.95;0.00;4.84;0.00;0.00;Adicion Electrofilica;Hidrólisis Ácida;
NIT09;Nitrilos;–C≡N;3-Metilbutanonitrilo;C5H9N;83.13;57.00;0.00;0.80;0.00;7.00;0.00;0.00;Hidrólisis Ácida;H2SO4 / H2O;0.00;0.00;0.00;0.00;Ion Hidronio;H+;0.00;0.00;0.00;0.00;0.00;0.00;Agua;H2O;0.00;0.00;0.00;0.00;0.00;Ácido Fuerte;Calor / Reflujo;Ácido 3-metilbutanooico;C5H10O2;102.13;176.50;0.00;0.93;0.00;4.77;0.00;0.00;Adicion Electrofilica;Hidrólisis Ácida;
NIT10;Nitrilos;–C≡N;Bencenocarbonitrilo;C7H5N;103.12;190.70;0.00;1.01;0.00;7.20;0.00;800.00;Hidrólisis Ácida;H2SO4 / H2O;0.00;0.00;0.00;0.00;Ion Hidronio;H+;0.00;0.00;0.00;0.00;0.00;0.00;Agua;H2O;0.00;0.00;0.00;0.00;0.00;Ácido Fuerte;Calor / Reflujo;Ácido benzoico;C7H6O2;122.12;249.20;0.00;1.27;0.00;4.20;0.00;0.00;Adicion Electrofilica;Hidrólisis Ácida;
NIT11;Nitrilos;–C≡N;Etanonitrilo;C2H3N;41.05;81.60;0.00;0.79;0.00;32.00;0.00;0.00;Hidrólisis Básica;NaOH / H2O;0.00;0.00;0.00;0.00;Ion Hidroxilo;OH-;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico Fuerte;Calor / Reflujo;Acetato de sodio;C2H4O2Na;83.04;324.00;0.00;1.53;0.00;4.76;0.00;0.00;Adicion Electrofilica;Hidrólisis Básica;
NIT12;Nitrilos;–C≡N;Propanonitrilo;C3H5N;55.08;97.20;0.00;0.78;0.00;32.50;0.00;0.00;Hidrólisis Básica;NaOH / H2O;0.00;0.00;0.00;0.00;Ion Hidroxilo;OH-;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico Fuerte;Calor / Reflujo;Propionato de sodio;C3H6O2Na;97.07;0.00;0.00;0.00;0.00;4.87;0.00;0.00;Adicion Electrofilica;Hidrólisis Básica;
NIT13;Nitrilos;–C≡N;Butanonitrilo;C4H7N;69.11;117.50;0.00;0.81;0.00;7.00;0.00;0.00;Hidrólisis Básica;NaOH / H2O;0.00;0.00;0.00;0.00;Ion Hidroxilo;OH-;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico Fuerte;Calor / Reflujo;Butirato de sodio;C4H8O2Na;111.10;0.00;0.00;0.00;0.00;7.00;0.00;0.00;Adicion Electrofilica;Hidrólisis Básica;
NIT14;Nitrilos;–C≡N;Pentanonitrilo;C5H9N;83.13;139.00;0.00;0.78;0.00;7.00;0.00;0.00;Hidrólisis Básica;NaOH / H2O;0.00;0.00;0.00;0.00;Ion Hidroxilo;OH-;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico Fuerte;Calor / Reflujo;Pentanooato de sodio;C5H10O2Na;125.12;0.00;0.00;0.00;0.00;4.81;0.00;0.00;Adicion Electrofilica;Hidrólisis Básica;
NIT15;Nitrilos;–C≡N;Hexanonitrilo;C6H11N;97.16;163.00;0.00;0.80;0.00;7.00;0.00;0.00;Hidrólisis Básica;NaOH / H2O;0.00;0.00;0.00;0.00;Ion Hidroxilo;OH-;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico Fuerte;Calor / Reflujo;Hexanooato de sodio;C6H12O2Na;139.15;0.00;0.00;0.00;0.00;7.00;0.00;0.00;Adicion Electrofilica;Hidrólisis Básica;
NIT16;Nitrilos;–C≡N;Heptanonitrilo;C7H13N;111.19;180.00;0.00;0.81;0.06;7.00;0.00;0.00;Hidrólisis Básica;NaOH / H2O;0.00;0.00;0.00;0.00;Ion Hidroxilo;OH-;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico Fuerte;Calor / Reflujo;Heptanooato de sodio;C7H14O2Na;153.17;0.00;0.00;1.20;0.00;7.00;0.00;0.00;Adicion Electrofilica;Hidrólisis Básica;
NIT17;Nitrilos;–C≡N;Octanonitrilo;C8H15N;125.21;205.00;0.00;0.82;0.00;7.00;0.00;0.00;Hidrólisis Básica;NaOH / H2O;0.00;0.00;0.00;0.00;Ion Hidroxilo;OH-;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico Fuerte;Calor / Reflujo;Octanooato de sodio;C8H16O2Na;167.20;0.00;0.00;0.00;0.00;7.00;0.00;0.00;Adicion Electrofilica;Hidrólisis Básica;
NIT18;Nitrilos;–C≡N;2-Metilpropanonitrilo;C4H7N;69.11;103.90;0.00;0.77;0.00;19.20;0.00;0.00;Hidrólisis Básica;NaOH / H2O;0.00;0.00;0.00;0.00;Ion Hidroxilo;OH-;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico Fuerte;Calor / Reflujo;2-Metilpropanooato de sodio;C4H8O2Na;111.10;0.00;0.00;0.00;0.00;4.69;0.00;0.00;Adicion Electrofilica;Hidrólisis Básica;
NIT19;Nitrilos;–C≡N;3-Metilbutanonitrilo;C5H9N;83.13;57.00;0.00;0.80;0.00;7.00;0.00;0.00;Hidrólisis Básica;NaOH / H2O;0.00;0.00;0.00;0.00;Ion Hidroxilo;OH-;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico Fuerte;Calor / Reflujo;3-Metilbutanooato de sodio;C5H10O2Na;125.12;0.00;0.00;0.00;0.00;7.00;0.00;0.00;Adicion Electrofilica;Hidrólisis Básica;
NIT20;Nitrilos;–C≡N;Bencenocarbonitrilo;C7H5N;103.12;190.70;0.00;1.01;0.00;7.20;0.00;800.00;Hidrólisis Básica;NaOH / H2O;0.00;0.00;0.00;0.00;Ion Hidroxilo;OH-;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico Fuerte;Calor / Reflujo;Benzoato de sodio;C7H6O2Na;145.11;0.00;0.00;0.10;0.00;4.19;0.00;0.00;Adicion Electrofilica;Hidrólisis Básica;
NIT31;Nitrilos;–C≡N;Etanonitrilo;C2H3N;41.05;81.60;0.00;0.79;0.00;32.00;0.00;0.00;Reacción de Grignard;CH3MgBr;0.00;0.00;0.00;0.00;Magnesio;Mg;0.00;0.00;0.00;0.00;0.00;0.00;Tetrahidrofurano ;C4H8O;Eter;0.00;0.00;0.00;0.00;Anhidro;Seguido de H3O+;2- Propanona;C3H6O;58.08;56.00;0.00;0.79;0.00;26.50;0.00;0.00;Sustitución Nucleofílica;Reacción de Grignard;
NIT32;Nitrilos;–C≡N;Propanonitrilo;C3H5N;55.08;97.20;0.00;0.78;0.00;32.50;0.00;0.00;Reacción de Grignard;CH3MgBr;0.00;0.00;0.00;0.00;Magnesio;Mg;0.00;0.00;0.00;0.00;0.00;0.00;Tetrahidrofurano ;C4H8O;Eter;0.00;0.00;0.00;0.00;Anhidro;Seguido de H3O+;2-Butanona;C4H8O;72.11;79.60;0.00;0.81;0.00;24.40;0.00;0.00;Sustitución Nucleofílica;Reacción de Grignard;
NIT33;Nitrilos;–C≡N;Butanonitrilo;C4H7N;69.11;117.50;0.00;0.81;0.00;7.00;0.00;0.00;Reacción de Grignard;CH3MgBr;0.00;0.00;0.00;0.00;Magnesio;Mg;0.00;0.00;0.00;0.00;0.00;0.00;Tetrahidrofurano ;C4H8O;Eter;0.00;0.00;0.00;0.00;Anhidro;Seguido de H3O+;2-pentanona;C5H10O;86.13;101.70;0.00;0.81;0.00;7.00;0.00;3700.00;Sustitución Nucleofílica;Reacción de Grignard;
NIT34;Nitrilos;–C≡N;Pentanonitrilo;C5H9N;83.13;139.00;0.00;0.78;0.00;7.00;0.00;0.00;Reacción de Grignard;CH3MgBr;0.00;0.00;0.00;0.00;Magnesio;Mg;0.00;0.00;0.00;0.00;0.00;0.00;Tetrahidrofurano ;C4H8O;Eter;0.00;0.00;0.00;0.00;Anhidro;Seguido de H3O+;2-Hexanona;C6H12O;100.16;127.60;0.00;0.81;0.00;7.00;0.00;0.00;Sustitución Nucleofílica;Reacción de Grignard;
NIT35;Nitrilos;–C≡N;Hexanonitrilo;C6H11N;97.16;163.00;0.00;0.80;0.00;7.00;0.00;0.00;Reacción de Grignard;CH3MgBr;0.00;0.00;0.00;0.00;Magnesio;Mg;0.00;0.00;0.00;0.00;0.00;0.00;Tetrahidrofurano ;C4H8O;Eter;0.00;0.00;0.00;0.00;Anhidro;Seguido de H3O+;2- Heptanona;C7H14O;114.19;111.00;0.00;0.81;0.00;7.00;0.00;0.00;Sustitución Nucleofílica;Reacción de Grignard;
NIT36;Nitrilos;–C≡N;Heptanonitrilo;C7H13N;111.19;180.00;0.00;0.81;0.06;7.00;0.00;0.00;Reacción de Grignard;CH3MgBr;0.00;0.00;0.00;0.00;Magnesio;Mg;0.00;0.00;0.00;0.00;0.00;0.00;Tetrahidrofurano ;C4H8O;Eter;0.00;0.00;0.00;0.00;Anhidro;Seguido de H3O+;2- Octanona;C8H16O;128.21;172.50;0.00;0.82;0.00;7.00;0.00;0.00;Sustitución Nucleofílica;Reacción de Grignard;
NIT37;Nitrilos;–C≡N;Octanonitrilo;C8H15N;125.21;205.00;0.00;0.82;0.00;7.00;0.00;0.00;Reacción de Grignard;CH3MgBr;0.00;0.00;0.00;0.00;Magnesio;Mg;0.00;0.00;0.00;0.00;0.00;0.00;Tetrahidrofurano ;C4H8O;Eter;0.00;0.00;0.00;0.00;Anhidro;Seguido de H3O+;2- Nonanona;C9H18O;142.24;194.00;0.00;0.83;0.00;7.00;0.00;0.00;Sustitución Nucleofílica;Reacción de Grignard;
NIT38;Nitrilos;–C≡N;2-Metilpropanonitrilo;C4H7N;69.11;103.90;0.00;0.77;0.00;19.20;0.00;0.00;Reacción de Grignard;CH3MgBr;0.00;0.00;0.00;0.00;Magnesio;Mg;0.00;0.00;0.00;0.00;0.00;0.00;Tetrahidrofurano ;C4H8O;Eter;0.00;0.00;0.00;0.00;Anhidro;Seguido de H3O+;3- metil- 2- butanona;C5H10O;86.13;93.00;0.00;0.80;0.00;20.33;0.00;0.00;Sustitución Nucleofílica;Reacción de Grignard;
NIT39;Nitrilos;–C≡N;3-Metilbutanonitrilo;C5H9N;83.13;57.00;0.00;0.80;0.00;7.00;0.00;0.00;Reacción de Grignard;CH3MgBr;0.00;0.00;0.00;0.00;Magnesio;Mg;0.00;0.00;0.00;0.00;0.00;0.00;Tetrahidrofurano ;C4H8O;Eter;0.00;0.00;0.00;0.00;Anhidro;Seguido de H3O+;metil isobutil cetona;C6H12O;100.16;115.80;0.00;0.80;0.00;7.00;0.00;0.00;Sustitución Nucleofílica;Reacción de Grignard;
NIT40;Nitrilos;–C≡N;Bencenocarbonitrilo;C7H5N;103.12;190.70;0.00;1.01;0.00;7.20;0.00;800.00;Reacción de Grignard;CH3MgBr;0.00;0.00;0.00;0.00;Magnesio;Mg;0.00;0.00;0.00;0.00;0.00;0.00;Tetrahidrofurano ;C4H8O;Eter;0.00;0.00;0.00;0.00;Anhidro;Seguido de H3O+;Acetofenona;C8H8O;120.15;202.00;0.00;1.03;0.00;-6.20;0.00;0.00;Sustitución Nucleofílica;Reacción de Grignard;
NIT21;Nitrilos;–C≡N;Etanonitrilo;C2H3N;41.05;81.60;0.00;0.79;0.00;32.00;0.00;0.00;Reducción con LiAlH4;LiAlH4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;(CH3CH2)2O;0.00;0.00;0.00;0.00;0.00;Anhidro / Inerte;Seguido de hidrólisis (H2O);Etanoamina;C2H7N;45.08;16.60;0.00;0.69;0.00;10.67;0.00;0.00;Reducción;Reducción con LiAlH4;
